Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Male,Female
302-01-1264,E,Kolkata,Normal,Vrinda Sharma,Female,Sports and travel,67.38,9,30.321,636.741,2023-01-20,14:59:37,Cash,606.42,4.761904762,30.321,2.1,Lalit Yadav,Saisha Khan
409-70-1276,E,Nashik,Member,Siddharth Reddy,Male,Health and beauty,77.93,4,15.586,327.306,2015-12-03,17:12:40,Ewallet,311.72,4.761904762,15.586,3.8,Zayd Khan,Eshaan Kapoor
791-24-0207,B,Surat,Member,Arjun Patel,Male,Clothing,84.69,6,25.407,533.547,2015-05-19,14:23:30,Credit Card,508.14,4.761904762,25.407,8.3,Prakash Sahu,Mahira Verma
397-43-3281,E,Jaipur,Member,Vanya Gupta,Female,Clothing,98.4,3,14.76,309.96,2023-06-06,08:52:36,Ewallet,295.2,4.761904762,14.76,7.3,Tarun Kumar,Meher Sharma
695-29-7065,E,Mumbai,Member,Zahir Khan,Male,Clothing,94.07,6,28.221,592.641,2018-08-10,22:57:13,Walmart Gift Cards,564.42,4.761904762,28.221,1.5,Yogesh Mehta,Ginni Gupta
665-87-8644,D,Agra,Normal,Sanya Verma,Female,Sports and travel,98.26,9,44.217,928.557,2021-02-27,17:13:20,Ewallet,884.34,4.761904762,44.217,4.5,Siddharth Reddy,Aditi Singh
288-69-7190,C,Ahmedabad,Member,Deepak Verma,Male,Home and lifestyle,41.72,10,20.86,438.06,2021-08-09,12:46:30,Walmart Gift Cards,417.2,4.761904762,20.86,2.6,Arjun Patel,Zaina Chauhan
728-30-0314,E,Pune,Normal,Lavina Yadav,Female,Electronic accessories,84.31,3,12.6465,265.5765,2017-08-12,21:39:50,Cash,252.93,4.761904762,12.6465,4.8,Lalit Yadav,Zara Tiwari
204-11-9655,C,New Delhi,Member,Faisal Khan,Male,Home and lifestyle,83.33,10,41.665,874.965,2018-10-09,16:07:20,Ewallet,833.3,4.761904762,41.665,6.7,Mukesh Kumar,Gitanjali Sharma
168-25-6968,A,Indore,Normal,Himanshu Kapoor,Male,Food and beverages,73.55,3,11.0325,231.6825,2018-07-28,04:46:30,Cash,220.65,4.761904762,11.0325,5.8,Govind Tiwari,Urvashi Joshi
145-97-8245,E,Mumbai,Normal,Urvashi Joshi,Female,Books,84.69,9,38.1105,800.3205,2015-12-15,13:08:12,Cash,762.21,4.761904762,38.1105,5.4,Ishaan Kumar,Ojasvi Tiwari
457-57-7372,C,Chennai,Member,Rajveer Gupta,Male,Sports and travel,19.25,1,0.9625,20.2125,2020-07-06,07:31:18,Walmart Gift Cards,19.25,4.761904762,0.9625,8.4,Harshit Patel,Kashish Kapoor
285-98-1065,A,Bhopal,Normal,Oviya Sharma,Female,Books,94.82,3,14.223,298.683,2016-10-05,03:50:56,Cash,284.46,4.761904762,14.223,9.2,Ujjwal Gupta,Vrinda Sharma
146-12-6534,C,Surat,Normal,Ira Kumar,Female,Sports and travel,10.56,2,1.056,22.176,2020-01-31,01:17:54,Ewallet,21.12,4.761904762,1.056,8.6,Jatin Chauhan,Nupur Singh
730-07-5218,C,Nagpur,Member,Gauri Singh,Female,Electronic accessories,62.98,6,18.894,396.774,2015-02-21,07:50:24,Walmart Gift Cards,377.88,4.761904762,18.894,9.8,Pranav Rajput,Anika Patel
514-27-4840,E,Lucknow,Normal,Yuvraj Yadav,Male,Electronic accessories,34.95,4,6.99,146.79,2019-12-18,17:19:43,Walmart Gift Cards,139.8,4.761904762,6.99,4.2,Jatin Chauhan,Sanya Verma
486-19-8210,A,Lucknow,Normal,Nitin Singh,Male,Food and beverages,57.75,1,2.8875,60.6375,2018-09-14,22:16:43,Ewallet,57.75,4.761904762,2.8875,3.4,Chetan Kumar,Charvi Verma
247-50-2096,C,Chennai,Normal,Qamar Yadav,Female,Sports and travel,35.97,1,1.7985,37.7685,2018-04-12,09:35:12,Walmart Gift Cards,35.97,4.761904762,1.7985,5.8,Manoj Sharma,Eshita Singh
967-98-8200,D,Ahmedabad,Normal,Karthik Kapoor,Male,Clothing,70.26,8,28.104,590.184,2020-05-08,01:03:37,Walmart Gift Cards,562.08,4.761904762,28.104,3.5,Kaushal Yadav,Oishi Tiwari
863-16-8950,B,Chennai,Member,Nishant Verma,Male,Electronic accessories,92.58,8,37.032,777.672,2016-04-11,08:51:13,Ewallet,740.64,4.761904762,37.032,5.4,Ravi Patel,Bhavika Kapoor
121-99-6639,D,Indore,Member,Raghav Patel,Male,Home and lifestyle,39.66,6,11.898,249.858,2017-07-07,13:27:43,Cash,237.96,4.761904762,11.898,4.4,Sunil Verma,Lavanya Sharma
542-65-9846,A,Surat,Member,Mohit Sahu,Male,Electronic accessories,52.51,1,2.6255,55.1355,2020-06-01,13:41:44,Cash,52.51,4.761904762,2.6255,4.5,Tanuj Mehta,Qiana Tiwari
716-26-8679,E,Indore,Member,Prakash Sahu,Male,Sports and travel,28.13,7,9.8455,206.7555,2022-02-15,06:01:01,Walmart Gift Cards,196.91,4.761904762,9.8455,4,Ujjwal Gupta,Naina Rajput
431-14-1947,D,Indore,Member,Govind Tiwari,Male,Books,66.4,3,9.96,209.16,2015-10-13,05:32:10,Credit Card,199.2,4.761904762,9.96,6.4,Farhan Khan,Rithika Joshi
822-99-2853,D,Nagpur,Normal,Akash Sharma,Male,Clothing,36.43,8,14.572,306.012,2016-04-15,12:59:47,Walmart Gift Cards,291.44,4.761904762,14.572,4.8,Om Prakash Sharma,Parina Patel
703-21-0285,D,Surat,Member,Kunal Gupta,Male,Sports and travel,30.88,5,7.72,162.12,2023-01-16,08:11:43,Walmart Gift Cards,154.4,4.761904762,7.72,4.4,Tejas Joshi,Ananya Patel
834-16-3487,C,Pune,Member,Chandni Joshi,Female,Home and lifestyle,73.59,4,14.718,309.078,2017-12-10,16:41:24,Walmart Gift Cards,294.36,4.761904762,14.718,8,Karthik Kapoor,Ria Singh
729-62-2691,E,Vishakhapatnam,Member,Kashish Kapoor,Female,Sports and travel,58.21,2,5.821,122.241,2022-08-24,09:34:17,Walmart Gift Cards,116.42,4.761904762,5.821,1.6,Sagar Mehta,Ginni Gupta
579-05-6990,C,Kochi,Member,Yashvardhan Sharma,Male,Electronic accessories,51.3,10,25.65,538.65,2023-04-20,11:05:19,Credit Card,513,4.761904762,25.65,7.9,Gaurav Tiwari,Jhanvi Mehta
449-91-1008,D,New Delhi,Member,Vikrant Tiwari,Male,Food and beverages,85.7,2,8.57,179.97,2015-11-19,20:49:36,Ewallet,171.4,4.761904762,8.57,5.2,Omkar Chauhan,Sanika Verma
448-31-4370,A,Chennai,Member,Pradeep Chauhan,Male,Sports and travel,22.34,7,7.819,164.199,2020-12-29,13:05:23,Credit Card,156.38,4.761904762,7.819,6,Deepak Verma,Jia Kapoor
372-43-4772,D,Nagpur,Member,Ishita Mehta,Female,Books,73.69,7,25.7915,541.6215,2016-11-26,00:37:17,Cash,515.83,4.761904762,25.7915,1.6,Eklavya Verma,Qiana Tiwari
649-37-9699,B,Chennai,Member,Falak Patel,Female,Food and beverages,85.2,3,12.78,268.38,2015-03-08,04:13:16,Cash,255.6,4.761904762,12.78,9.7,Nishant Verma,Lavina Yadav
409-78-6235,C,Bhopal,Member,Mahira Verma,Female,Books,15.31,9,6.8895,144.6795,2021-09-30,16:35:52,Ewallet,137.79,4.761904762,6.8895,1.1,Armaan Khan,Ananya Patel
520-11-2075,D,Chennai,Member,Dev Patel,Male,Clothing,81.81,10,40.905,859.005,2023-11-25,10:19:15,Walmart Gift Cards,818.1,4.761904762,40.905,5.4,Lucky Singh,Veda Singh
268-53-5311,B,Pune,Member,Karthik Kapoor,Male,Clothing,91.15,8,36.46,765.66,2015-07-22,13:20:09,Ewallet,729.2,4.761904762,36.46,5.2,Imran Khan,Nandini Patel
355-02-4275,E,Indore,Member,Dev Patel,Male,Clothing,81.33,2,8.133,170.793,2023-11-02,14:39:50,Walmart Gift Cards,162.66,4.761904762,8.133,8.1,Zayd Khan,Lavina Yadav
861-10-8476,E,New Delhi,Member,Falguni Mehta,Female,Clothing,15.2,1,0.76,15.96,2022-05-05,09:05:47,Cash,15.2,4.761904762,0.76,5.7,Dheeraj Yadav,Urvashi Joshi
865-57-4194,C,Kolkata,Normal,Prakash Sahu,Male,Food and beverages,60.49,3,9.0735,190.5435,2018-03-26,08:37:16,Cash,181.47,4.761904762,9.0735,1.3,Karan Joshi,Zara Tiwari
889-92-8141,A,Nashik,Normal,Govind Tiwari,Male,Health and beauty,47.02,5,11.755,246.855,2018-12-09,18:29:58,Cash,235.1,4.761904762,11.755,6,Jatin Chauhan,Pari Chauhan
611-32-6722,A,Bangalore,Normal,Aditi Singh,Female,Food and beverages,54.47,1,2.7235,57.1935,2017-06-29,06:52:49,Cash,54.47,4.761904762,2.7235,9.4,Ishaan Kumar,Risha Joshi
173-41-0900,E,Bangalore,Normal,Sanya Verma,Female,Clothing,64.71,3,9.7065,203.8365,2017-08-16,00:17:40,Cash,194.13,4.761904762,9.7065,5.9,Mohan Patel,Zaina Chauhan
732-00-9677,D,Ahmedabad,Member,Nitin Singh,Male,Electronic accessories,94.44,6,28.332,594.972,2019-05-22,20:13:33,Walmart Gift Cards,566.64,4.761904762,28.332,2.5,Deepak Verma,Oviya Sharma
476-46-1025,B,Vadodara,Member,Divya Chauhan,Female,Books,19.79,7,6.9265,145.4565,2017-06-14,21:58:08,Credit Card,138.53,4.761904762,6.9265,6.5,Kunal Gupta,Zoya Gupta
456-21-3795,A,Vadodara,Normal,Jai Kapoor,Male,Food and beverages,49.78,8,19.912,418.152,2015-08-31,01:25:40,Credit Card,398.24,4.761904762,19.912,7.1,Gaurav Tiwari,Farah Joshi
568-93-7201,E,Vadodara,Member,Gagan Singh,Male,Sports and travel,64.88,3,9.732,204.372,2015-06-05,19:21:13,Cash,194.64,4.761904762,9.732,5.5,Faizan Khan,Aashi Mehta
805-75-3032,E,Indore,Member,Imran Khan,Male,Electronic accessories,68.48,2,6.848,143.808,2019-09-26,11:20:51,Credit Card,136.96,4.761904762,6.848,8.1,Arjun Patel,Nupur Singh
941-26-7195,D,Mumbai,Normal,Lucky Singh,Male,Food and beverages,46.32,8,18.528,389.088,2022-09-20,18:41:47,Ewallet,370.56,4.761904762,18.528,8.3,Neeraj Singh,Aashi Mehta
295-84-1145,D,Chennai,Normal,Ujala Kapoor,Female,Home and lifestyle,16.01,3,2.4015,50.4315,2021-10-29,06:15:28,Ewallet,48.03,4.761904762,2.4015,2.2,Rajveer Gupta,Chhavi Chauhan
141-79-9204,C,Indore,Normal,Anushka Yadav,Female,Food and beverages,62.78,5,15.695,329.595,2022-08-21,13:56:34,Credit Card,313.9,4.761904762,15.695,5.4,Armaan Khan,Kashish Kapoor
310-89-5627,C,Kolkata,Normal,Om Prakash Sharma,Male,Electronic accessories,36.56,4,7.312,153.552,2017-11-26,19:43:44,Credit Card,146.24,4.761904762,7.312,5.4,Sahil Gupta,Jiya Sahu
183-28-7611,A,New Delhi,Normal,Yogesh Mehta,Male,Electronic accessories,59.87,10,29.935,628.635,2022-01-08,03:59:50,Ewallet,598.7,4.761904762,29.935,7,Aarav Kumar,Zara Tiwari
519-91-0294,A,Vadodara,Member,Jatin Chauhan,Male,Sports and travel,65.62,2,6.562,137.802,2017-05-20,04:22:45,Cash,131.24,4.761904762,6.562,6.3,Jatin Chauhan,Lavisha Kapoor
271-60-0577,B,Agra,Normal,Myra Patel,Female,Sports and travel,94.64,2,9.464,198.744,2020-12-19,16:18:24,Cash,189.28,4.761904762,9.464,5.6,Zain Khan,Jia Kapoor
160-21-0780,D,Kochi,Normal,Ujala Kapoor,Female,Clothing,65.48,10,32.74,687.54,2018-11-18,18:10:18,Ewallet,654.8,4.761904762,32.74,8.8,Deepesh Verma,Gitanjali Sharma
796-61-0608,C,Jaipur,Normal,Mohan Patel,Male,Food and beverages,69.42,4,13.884,291.564,2023-09-30,14:49:59,Cash,277.68,4.761904762,13.884,2.1,Deepak Verma,Leela Yadav
835-60-5635,C,Kochi,Normal,Ujjwal Gupta,Male,Food and beverages,37.77,6,11.331,237.951,2023-10-17,19:38:45,Cash,226.62,4.761904762,11.331,6.4,Mukesh Kumar,Dia Mehta
359-39-8368,E,Nagpur,Normal,Naveen Sharma,Male,Clothing,65.36,6,19.608,411.768,2016-11-30,04:50:10,Ewallet,392.16,4.761904762,19.608,1,Yogesh Mehta,Mahira Verma
736-36-4394,A,Vadodara,Normal,Himanshu Kapoor,Male,Home and lifestyle,66.55,10,33.275,698.775,2023-09-20,04:06:29,Credit Card,665.5,4.761904762,33.275,6.8,Eshan Verma,Vrinda Sharma
490-29-1662,E,New Delhi,Member,Ira Kumar,Female,Health and beauty,73.44,10,36.72,771.12,2019-12-25,14:15:28,Cash,734.4,4.761904762,36.72,2.8,Zahir Khan,Trisha Khan
231-29-9638,E,Kochi,Normal,Faizan Khan,Male,Books,80.45,1,4.0225,84.4725,2015-11-08,20:59:35,Walmart Gift Cards,80.45,4.761904762,4.0225,7.4,Farhan Khan,Megha Kapoor
495-61-2310,A,Chandigarh,Normal,Yashvardhan Sharma,Male,Health and beauty,36.91,4,7.382,155.022,2016-12-23,02:06:51,Cash,147.64,4.761904762,7.382,3.7,Deepak Verma,Yuvika Patel
914-02-1723,E,Chennai,Normal,Chirag Kapoor,Male,Food and beverages,62.42,1,3.121,65.541,2015-11-13,16:43:15,Credit Card,62.42,4.761904762,3.121,3.1,Zeeshan Patel,Myra Patel
896-86-7121,C,Chandigarh,Normal,Nandini Patel,Female,Health and beauty,29.74,10,14.87,312.27,2018-03-14,14:16:56,Credit Card,297.4,4.761904762,14.87,4.9,Armaan Khan,Kashvi Rajput
509-00-6096,D,Nagpur,Normal,Deepak Verma,Male,Health and beauty,55.06,2,5.506,115.626,2022-09-26,07:44:39,Credit Card,110.12,4.761904762,5.506,2.7,Naman Verma,Kavya Rajput
941-85-5166,A,Vadodara,Normal,Zoya Gupta,Female,Sports and travel,52.03,7,18.2105,382.4205,2023-07-17,16:24:56,Credit Card,364.21,4.761904762,18.2105,6.4,Inder Rajput,Bhavna Sharma
381-60-6092,A,Nashik,Normal,Hetal Patel,Female,Sports and travel,39.77,3,5.9655,125.2755,2019-07-17,04:18:00,Ewallet,119.31,4.761904762,5.9655,1.9,Kaushal Yadav,Gauri Singh
752-95-0673,E,Kolkata,Member,Jia Kapoor,Female,Home and lifestyle,54.61,2,5.461,114.681,2018-03-28,20:17:05,Credit Card,109.22,4.761904762,5.461,4.8,Himanshu Kapoor,Aashi Mehta
818-01-8814,E,Ahmedabad,Member,Mohan Patel,Male,Clothing,59.85,1,2.9925,62.8425,2023-10-06,04:40:02,Cash,59.85,4.761904762,2.9925,1.1,Aryan Gupta,Oviya Sharma
271-64-5917,D,Nagpur,Member,Zaina Chauhan,Female,Sports and travel,42.25,4,8.45,177.45,2019-03-12,21:22:37,Cash,169,4.761904762,8.45,7,Nishant Verma,Ria Singh
885-23-4377,A,Nashik,Normal,Megha Kapoor,Female,Electronic accessories,24.45,5,6.1125,128.3625,2022-01-21,13:26:21,Credit Card,122.25,4.761904762,6.1125,6.6,Uday Sahu,Falak Patel
281-10-3070,A,Indore,Member,Ayush Sharma,Male,Books,81.14,2,8.114,170.394,2022-04-14,05:42:53,Credit Card,162.28,4.761904762,8.114,5.6,Omkar Joshi,Bhavna Sharma
481-25-4675,E,Vishakhapatnam,Normal,Bhoomi Tiwari,Female,Health and beauty,78.89,4,15.778,331.338,2022-11-09,21:16:12,Ewallet,315.56,4.761904762,15.778,5.2,Zeeshan Patel,Nupur Singh
368-58-0016,A,Ahmedabad,Member,Kashvi Rajput,Female,Health and beauty,51.38,7,17.983,377.643,2019-05-16,22:02:36,Walmart Gift Cards,359.66,4.761904762,17.983,2.4,Yuvraj Yadav,Hina Gupta
896-74-8891,C,Indore,Member,Lavisha Kapoor,Female,Sports and travel,62.28,3,9.342,196.182,2023-10-22,08:22:30,Cash,186.84,4.761904762,9.342,5.7,Farhan Khan,Falak Patel
188-59-0589,A,Agra,Normal,Varun Singh,Male,Sports and travel,66.25,8,26.5,556.5,2018-09-22,05:11:41,Ewallet,530,4.761904762,26.5,1.7,Himanshu Kapoor,Vanya Gupta
930-52-7539,E,New Delhi,Member,Zaina Chauhan,Female,Books,69.56,6,20.868,438.228,2017-05-04,23:21:58,Walmart Gift Cards,417.36,4.761904762,20.868,6.8,Vicky Singh,Zaina Chauhan
124-77-0516,C,Bhopal,Member,Jhanvi Mehta,Female,Electronic accessories,26.55,7,9.2925,195.1425,2022-05-13,22:44:45,Cash,185.85,4.761904762,9.2925,2.8,Utkarsh Yadav,Veda Singh
402-78-4818,A,Chennai,Member,Javed Khan,Male,Sports and travel,87.5,4,17.5,367.5,2023-05-11,01:11:05,Credit Card,350,4.761904762,17.5,2.7,Yash Patel,Lavina Yadav
225-69-9172,E,Bangalore,Normal,Sagar Mehta,Male,Home and lifestyle,20.74,10,10.37,217.77,2023-01-06,03:15:15,Ewallet,207.4,4.761904762,10.37,6.5,Brijesh Sharma,Qiana Tiwari
257-31-0803,C,Surat,Normal,Aditya Singh,Male,Health and beauty,14.8,7,5.18,108.78,2018-12-16,10:15:26,Walmart Gift Cards,103.6,4.761904762,5.18,9.1,Deepak Verma,Oviya Sharma
517-23-6064,B,New Delhi,Member,Govind Tiwari,Male,Food and beverages,28.81,9,12.9645,272.2545,2016-09-11,17:14:59,Cash,259.29,4.761904762,12.9645,9.8,Lucky Singh,Zaina Tiwari
622-45-6633,A,Nagpur,Member,Karan Joshi,Male,Home and lifestyle,40.94,6,12.282,257.922,2017-03-21,17:44:48,Ewallet,245.64,4.761904762,12.282,5.2,Mohan Patel,Urvi Khan
513-94-6424,A,Vishakhapatnam,Normal,Zaina Chauhan,Female,Clothing,34.58,9,15.561,326.781,2015-09-05,10:47:23,Walmart Gift Cards,311.22,4.761904762,15.561,7.9,Tejas Joshi,Riddhi Verma
341-50-4441,B,Ahmedabad,Normal,Aditya Singh,Male,Health and beauty,55.94,2,5.594,117.474,2020-01-27,03:56:08,Ewallet,111.88,4.761904762,5.594,3.2,Arjun Patel,Eesha Verma
565-40-0381,E,Ahmedabad,Normal,Gauri Singh,Female,Food and beverages,44.65,10,22.325,468.825,2020-10-29,04:21:45,Credit Card,446.5,4.761904762,22.325,8.7,Neeraj Singh,Aanya Sharma
987-51-6843,D,Vishakhapatnam,Member,Omkar Mehta,Male,Books,71.62,8,28.648,601.608,2022-12-02,12:17:50,Credit Card,572.96,4.761904762,28.648,3,Inder Rajput,Prisha Khan
962-83-4749,A,Surat,Normal,Falak Patel,Female,Food and beverages,32.46,10,16.23,340.83,2023-09-09,17:57:35,Ewallet,324.6,4.761904762,16.23,8.4,Pranav Rajput,Zaina Chauhan
442-30-3290,C,Pune,Member,Naina Rajput,Female,Food and beverages,98.07,3,14.7105,308.9205,2022-06-26,01:29:58,Walmart Gift Cards,294.21,4.761904762,14.7105,9.8,Deepesh Verma,Hina Gupta
288-98-1571,A,Nashik,Member,Divisha Kapoor,Female,Electronic accessories,27.77,7,9.7195,204.1095,2022-11-30,20:40:29,Cash,194.39,4.761904762,9.7195,4.1,Varun Singh,Oviya Sharma
560-73-4650,E,Chandigarh,Member,Gargi Kapoor,Female,Electronic accessories,28.82,7,10.087,211.827,2017-06-20,15:05:25,Cash,201.74,4.761904762,10.087,6.6,Amar Singh,Oviya Sharma
742-71-4594,B,Hyderabad,Member,Pratik Chauhan,Male,Electronic accessories,10.64,8,4.256,89.376,2018-03-17,06:36:04,Ewallet,85.12,4.761904762,4.256,7.5,Inder Rajput,Bela Yadav
822-47-1130,D,Jaipur,Member,Ayush Sharma,Male,Books,22.94,9,10.323,216.783,2015-09-29,22:32:58,Ewallet,206.46,4.761904762,10.323,8.1,Ishaan Kumar,Qamar Yadav
992-28-6991,D,Vishakhapatnam,Member,Aaradhya Yadav,Female,Food and beverages,57.7,8,23.08,484.68,2019-02-08,12:21:29,Walmart Gift Cards,461.6,4.761904762,23.08,3,Kunal Gupta,Risha Joshi
525-76-1740,C,Jaipur,Normal,Sunil Verma,Male,Home and lifestyle,56.37,6,16.911,355.131,2015-08-22,01:06:30,Walmart Gift Cards,338.22,4.761904762,16.911,1.7,Chetan Kumar,Zara Tiwari
270-87-7477,D,Bangalore,Member,Ananya Patel,Female,Sports and travel,17.02,3,2.553,53.613,2016-08-16,01:21:22,Credit Card,51.06,4.761904762,2.553,9.5,Tushar Sahu,Urvashi Joshi
930-15-7048,B,Pune,Normal,Anika Patel,Female,Electronic accessories,93.44,1,4.672,98.112,2023-08-19,11:37:13,Ewallet,93.44,4.761904762,4.672,7.1,Mohit Sahu,Urvashi Joshi
398-29-3597,E,Kolkata,Member,Sunil Verma,Male,Electronic accessories,88.28,10,44.14,926.94,2019-07-06,23:55:35,Walmart Gift Cards,882.8,4.761904762,44.14,8.6,Ishan Verma,Chetana Sahu
954-89-6983,B,Nashik,Normal,Eesha Verma,Female,Books,37.45,1,1.8725,39.3225,2016-03-29,10:56:11,Ewallet,37.45,4.761904762,1.8725,5.1,Omkar Joshi,Qiana Tiwari
698-17-4582,C,Ahmedabad,Normal,Jagdish Yadav,Male,Books,90.72,5,22.68,476.28,2017-05-25,04:35:00,Walmart Gift Cards,453.6,4.761904762,22.68,2.8,Siddharth Reddy,Fatima Joshi
980-84-7084,B,Surat,Member,Chhavi Chauhan,Female,Home and lifestyle,69.88,2,6.988,146.748,2015-02-27,19:46:01,Walmart Gift Cards,139.76,4.761904762,6.988,7.3,Kunal Gupta,Veda Singh
543-88-1351,D,Bhopal,Normal,Urvashi Joshi,Female,Electronic accessories,24.25,9,10.9125,229.1625,2017-06-10,23:37:22,Ewallet,218.25,4.761904762,10.9125,6.6,Gagan Singh,Zoya Gupta
449-93-1208,D,Vishakhapatnam,Member,Arnav Patel,Male,Books,25.91,7,9.0685,190.4385,2019-04-16,01:51:36,Ewallet,181.37,4.761904762,9.0685,2.1,Qureshi Khan,Gargi Kapoor
254-25-6742,E,Nashik,Member,Pranav Rajput,Male,Electronic accessories,86.22,3,12.933,271.593,2023-12-18,03:43:31,Credit Card,258.66,4.761904762,12.933,5.5,Naman Verma,Aashi Mehta
866-12-7049,D,Ahmedabad,Normal,Charul Yadav,Female,Books,20.43,6,6.129,128.709,2021-08-18,05:13:52,Cash,122.58,4.761904762,6.129,5.6,Raghav Patel,Oviya Sharma
726-20-0921,A,Agra,Normal,Charul Yadav,Female,Sports and travel,28.68,9,12.906,271.026,2023-01-10,08:34:04,Walmart Gift Cards,258.12,4.761904762,12.906,2.8,Lakshay Sharma,Chetana Sahu
955-64-8100,A,Chandigarh,Normal,Naina Rajput,Female,Books,79.82,6,23.946,502.866,2016-12-09,05:54:25,Ewallet,478.92,4.761904762,23.946,6.4,Ayush Sharma,Oorja Gupta
320-95-8526,B,Bhopal,Normal,Aryan Gupta,Male,Home and lifestyle,19.71,7,6.8985,144.8685,2017-04-30,05:11:14,Ewallet,137.97,4.761904762,6.8985,3,Zain Khan,Tithira Kapoor
965-63-8577,E,Mumbai,Normal,Hrishikesh Kapoor,Male,Health and beauty,47.53,9,21.3885,449.1585,2018-04-19,08:39:24,Credit Card,427.77,4.761904762,21.3885,3.4,Kunal Gupta,Ria Singh
859-39-4784,A,Jaipur,Normal,Urvi Khan,Female,Food and beverages,97.43,2,9.743,204.603,2022-08-22,14:04:04,Credit Card,194.86,4.761904762,9.743,3.2,Zahir Khan,Ishana Sharma
165-57-6181,D,Jaipur,Normal,Chirag Kapoor,Male,Sports and travel,33.97,2,3.397,71.337,2019-03-23,06:00:07,Walmart Gift Cards,67.94,4.761904762,3.397,5.3,Brijesh Sharma,Upasana Yadav
955-39-8752,D,Surat,Member,Anika Patel,Female,Sports and travel,52.14,3,7.821,164.241,2016-07-31,03:53:18,Cash,156.42,4.761904762,7.821,4.7,Chetan Kumar,Ria Singh
653-94-3002,E,Mumbai,Normal,Eesha Verma,Female,Electronic accessories,57.33,4,11.466,240.786,2023-07-16,21:38:37,Ewallet,229.32,4.761904762,11.466,9.6,Rajveer Gupta,Zaina Chauhan
660-75-4750,C,Ahmedabad,Member,Hetal Patel,Female,Health and beauty,99.4,5,24.85,521.85,2022-10-28,10:27:23,Credit Card,497,4.761904762,24.85,7.4,Dev Patel,Aaradhya Yadav
575-23-2218,E,Surat,Member,Trisha Khan,Female,Health and beauty,60.51,6,18.153,381.213,2017-09-24,23:33:57,Ewallet,363.06,4.761904762,18.153,5,Jai Kapoor,Mahira Verma
977-04-6450,B,Pune,Normal,Keshav Sharma,Male,Clothing,54.31,1,2.7155,57.0255,2017-09-11,14:31:25,Ewallet,54.31,4.761904762,2.7155,3,Ujjwal Gupta,Nupur Singh
774-96-4822,E,Lucknow,Normal,Yashi Kapoor,Female,Electronic accessories,51.56,1,2.578,54.138,2020-11-27,02:28:07,Credit Card,51.56,4.761904762,2.578,8.6,Raghav Patel,Kavya Rajput
135-88-6364,E,Vishakhapatnam,Member,Sanya Verma,Female,Books,12.99,3,1.9485,40.9185,2019-07-24,15:35:46,Ewallet,38.97,4.761904762,1.9485,1.6,Aditya Singh,Gauri Singh
989-36-4934,C,Jaipur,Member,Bhoomi Tiwari,Female,Food and beverages,21.43,4,4.286,90.006,2019-01-04,16:50:12,Ewallet,85.72,4.761904762,4.286,6.6,Amar Singh,Aanya Sharma
166-30-1603,B,Jaipur,Normal,Faisal Khan,Male,Books,84.15,3,12.6225,265.0725,2018-05-31,01:10:58,Walmart Gift Cards,252.45,4.761904762,12.6225,3.6,Javed Khan,Jhanvi Mehta
203-26-7705,D,Vadodara,Member,Ujjwal Gupta,Male,Electronic accessories,89.86,6,26.958,566.118,2022-02-10,23:36:56,Walmart Gift Cards,539.16,4.761904762,26.958,2.4,Uday Sahu,Eshaan Kapoor
473-56-4923,C,Agra,Member,Rahul Sharma,Male,Sports and travel,29.73,7,10.4055,218.5155,2015-10-17,01:39:14,Walmart Gift Cards,208.11,4.761904762,10.4055,3.4,Aryan Gupta,Pari Chauhan
756-60-3440,C,Kolkata,Normal,Jatin Chauhan,Male,Clothing,51.98,8,20.792,436.632,2020-11-04,14:51:06,Cash,415.84,4.761904762,20.792,7.3,Gaurav Tiwari,Vanshika Gupta
796-06-5646,C,Mumbai,Normal,Kashvi Rajput,Female,Sports and travel,95.33,1,4.7665,100.0965,2017-12-24,18:20:29,Cash,95.33,4.761904762,4.7665,7.6,Mohit Sahu,Vanshika Gupta
423-62-4375,C,Mumbai,Normal,Ayush Sharma,Male,Electronic accessories,25.91,6,7.773,163.233,2018-08-09,22:18:56,Walmart Gift Cards,155.46,4.761904762,7.773,1.8,Sunil Verma,Upasana Yadav
492-70-5054,A,Ahmedabad,Normal,Mahira Verma,Female,Clothing,15.82,10,7.91,166.11,2021-02-11,19:00:19,Walmart Gift Cards,158.2,4.761904762,7.91,2.4,Qureshi Khan,Jigyasa Verma
687-43-3474,D,Chandigarh,Member,Ananya Patel,Female,Books,61.7,4,12.34,259.14,2022-06-06,01:28:50,Walmart Gift Cards,246.8,4.761904762,12.34,4.4,Amar Singh,Lavanya Sharma
132-32-8323,A,Kochi,Member,Rahul Sharma,Male,Books,49.4,5,12.35,259.35,2021-09-26,06:22:02,Ewallet,247,4.761904762,12.35,5.4,Ishan Verma,Vrinda Sharma
438-17-2244,B,Ahmedabad,Normal,Nishant Verma,Male,Sports and travel,22.69,2,2.269,47.649,2019-08-03,11:35:09,Cash,45.38,4.761904762,2.269,1.3,Ayush Sharma,Zaina Tiwari
206-23-0067,B,Chandigarh,Member,Bhavika Kapoor,Female,Sports and travel,41.37,9,18.6165,390.9465,2018-05-12,14:07:27,Credit Card,372.33,4.761904762,18.6165,6.4,Harshit Patel,Kanika Singh
